date,bank,product_name,rate_effective,rate_nominal,monthly,total_cost,first_year_cost,establishment_fee
2023-11-20,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-20,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-20,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-20,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-20,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-21,SpareBank 1 Hallingdal Valdres,Grønt føstehjemslån,4.95,4.8,32550,7812000,390600,5000
2023-11-21,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-21,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-21,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-21,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-21,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-21,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-21,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-21,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-21,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-22,SpareBank 1 Hallingdal Valdres,Grønt føstehjemslån,4.95,4.8,32550,7812000,390600,5000
2023-11-22,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-22,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-22,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-22,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-22,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-22,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-22,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-22,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-22,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-23,SpareBank 1 Hallingdal Valdres,Grønt føstehjemslån,4.95,4.8,32550,7812000,390600,5000
2023-11-23,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-23,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-23,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-23,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-23,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-23,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-23,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-23,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-23,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-24,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-24,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-24,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-24,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-24,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-24,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-24,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-24,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-24,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-24,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-25,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-25,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-25,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-25,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-25,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-25,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-25,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-25,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-25,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-25,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-26,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-26,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-26,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-26,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-26,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-26,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-26,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-26,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-26,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-26,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-27,SpareBank 1 Østlandet,Grønt boliglån,5.08,4.94,32911,7898640,394932,1900
2023-11-27,SpareBank 1 Østlandet,Grønt energilån,5.08,4.94,32911,7898640,394932,1900
2023-11-27,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-27,SpareBank 1 SMN,Grønt førstehjemslån,5.09,4.94,32923,7901520,395076,2650
2023-11-27,SpareBank 1 Østlandet,Førstehjemslån,5.14,4.99,33049,7931760,396588,1900
2023-11-27,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-27,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-27,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-27,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-27,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-28,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-28,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-28,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-28,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-28,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-28,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-28,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-11-28,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-11-28,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-11-28,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-11-29,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-29,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-29,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-29,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-29,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-29,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-29,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-11-29,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-11-29,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-11-29,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-11-30,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-11-30,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-11-30,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-11-30,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-11-30,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-11-30,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-11-30,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-11-30,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-11-30,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-11-30,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-01,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-01,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-01,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-01,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-01,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-01,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-01,Valle Sparebank,Grønt bustadlån,5.25,5.1,33363,8007120,400356,2500
2023-12-01,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-12-01,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-01,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-02,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-02,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-02,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-02,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-02,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-02,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-02,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-12-02,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-02,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-02,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-03,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-03,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-03,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-03,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-03,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-03,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-03,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-12-03,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-03,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-03,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-04,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-04,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-04,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-04,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-04,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-04,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-04,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-12-04,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-04,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-04,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-05,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-05,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-05,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-05,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-05,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-05,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-05,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-12-05,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-05,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-05,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-06,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-06,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-06,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-06,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-06,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-06,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-06,SpareBank 1 Østfold Akershus,Grønt boliglån,5.3,5.14,33476,8034240,401712,3000
2023-12-06,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-06,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-06,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-07,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-07,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-07,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-07,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-07,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-07,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-07,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-07,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-07,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-07,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-08,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-08,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-08,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-08,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-08,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-08,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-08,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-08,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-08,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-08,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-09,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-09,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-09,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-09,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-09,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-09,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-09,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-09,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-09,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-09,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-10,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-10,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-10,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-10,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-10,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-10,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-10,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-10,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-10,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-10,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-11,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-11,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-11,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-11,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-11,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-11,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-11,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-11,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-11,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-11,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-12,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-12,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-12,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-12,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-12,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-12,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-12,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-12,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-12,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-12,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-13,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-13,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-13,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-13,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-13,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-13,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
2023-12-13,SpareBank 1 Hallingdal Valdres,Grønt lån,5.31,5.15,33517,8044080,402204,5000
2023-12-13,SpareBank 1 Nordmøre,Grønt førstehjemslån,5.31,5.15,33517,8044080,402204,3000
2023-12-13,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33530,8047200,402360,7500
2023-12-13,SpareBank 1 Ringerike Hadeland,Grønt Boliglån,5.34,5.19,33595,8062800,403140,2000
2023-12-14,Valdres Sparebank,Boliglån miljølån inntil 75%,5.09,4.95,32928,7902720,395136,2000
2023-12-14,Sparebanken Øst,Grønt førstehjemslån,5.18,5.03,33156,7957440,397872,0
2023-12-14,SpareBank 1 Gudbrandsdal,Grønt Boliglån,5.19,5.05,33203,7968720,398436,1750
2023-12-14,SpareBank 1 Gudbrandsdal,Førstehjemslån,5.19,5.05,33203,7968720,398436,1750
2023-12-14,Sparebanken Øst,Førstehjemslån,5.24,5.08,33322,7997280,399864,2990
2023-12-14,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.24,5.09,33327,7998480,399924,3000
