Date,Quote Currency,AUD,BDT,BGN,BRL,BYN,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,I44,IDR,ILS,INR,ISK,JPY,KRW,MMK,MXN,MYR,NZD,PHP,PKR,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,TWI,USD,XDR,ZAR,VND
1986-01-24,NOK,5.3639,,,,,5.3485,366.91,,,84.39,,10.514,,,,,,,,17.73,3.812,0.8443,,,,3.9445,,,,,,99.24,3.5291,28.229,,19.05,89.66,7.54,8.290460000000001,,
1986-01-27,NOK,5.337999999999999,,,,,5.3103,369.35,,,84.82,,10.337,,,,,,,,17.65,3.826,0.8395,,,,3.9399,,,,,,99.15,3.5137,28.064,,18.941,89.69,7.4929999999999986,8.27332,,
1986-01-28,NOK,5.3284,,,,,5.2502,367.87,,,84.7,,10.521,,,,,,,,17.62,3.814,0.8366,,,,3.996,,,,,,99.22,3.505,28.039,,18.877,89.72,7.463999999999999,8.25533,,
1986-01-29,NOK,5.3158,,,,,5.2578,368.75,,,84.64,,10.464,,,,,,,,17.58,3.844,0.8343,,,,3.9544,,,,,,99.12,3.4783,27.949,,18.855,89.68,7.44,8.25833,,
1986-01-30,NOK,5.3413,,,,,5.2654,367.81,,,84.77,,10.473,,,,,,,,17.63,3.849,0.8374,,,,3.9791,,,,,,99.1,3.4949,28.053,,18.942,89.75,7.465,8.27742,,
1986-01-31,NOK,5.317,,,,,5.2315,368.12,,,84.6,,10.535,,,,,,,,17.62,3.864,0.8358,,,,3.9901,,,,,,99.0,3.4694,27.986,,18.906,89.77,7.447,8.27473,,
1986-02-03,NOK,5.2649,,,,,5.2186,368.6,,,84.84,,10.36,,,,,,,,17.62,3.905,0.8369,,,,3.9791,,,,,,99.08,3.4835,28.05,,18.931,89.76,7.4529999999999985,8.27797,,
1986-02-04,NOK,5.202999999999999,,,,,5.2068,367.14,,,84.5,,10.316,,,,,,,,17.7,3.91,0.8433,,,,3.9126,,,,,,99.02,3.5133,28.279,,19.075,89.61,7.507999999999999,8.28628,,
1986-02-05,NOK,5.2002,,,,,5.1881,367.85,,,84.47,,10.375,,,,,,,,17.67,3.907,0.8413,,,,3.95,,,,,,99.02,3.5092,28.184,,19.044,89.64,7.494,8.297880000000001,,
1986-02-06,NOK,5.2107,,,,,5.2351,368.24,,,84.61,,10.337,,,,,,,,17.63,3.896,0.8348,,,,3.966,,,,,,98.83,3.4872,27.933000000000003,,18.875,89.54,7.433,8.26349,,
1986-02-07,NOK,5.1731,,,,,5.2898,367.54,,,84.36,,10.461,,,,,,,,17.64,3.906,0.836,,,,3.9417,,,,,,98.86,3.4889,28.002,,18.893,89.55,7.44,8.26882,,
1986-02-10,NOK,5.1504,,,,,5.278,367.63,,,84.45,,10.414,,,,,,,,17.63,3.93,0.8331,,,,4.0172,,,,,,98.68,3.4731,27.886,,18.839,89.46,7.415,8.26632,,
1986-02-11,NOK,5.0997,,,,,5.2893,370.13,,,84.47,,10.392,,,,,,,,17.61,3.945,0.8311,,,,4.0046,,,,,,98.68,3.4763,27.807,,18.79,89.5,7.394,8.26176,,
1986-02-12,NOK,5.0418,,,,,5.2622,373.06,,,84.49,,10.418,,,,,,,,17.59,3.951,0.8269,,,,4.0035,,,,,,98.67,3.4575,27.657,,18.698,89.51,7.354,8.25354,,
1986-02-13,NOK,5.0787,,,,,5.2507,376.41,,,84.61,,10.408,,,,,,,,17.65,4.007,0.8275,,,,3.9378,,,,,,98.73,3.4551,27.748,,18.703,89.75,7.356,8.27624,,
1986-02-14,NOK,5.1675,,,,,5.2676,376.94,,,84.66,,10.417,,,,,,,,17.69,4.033,0.828,,,,3.9317,,,,,,98.74,3.4419,27.762,,18.706,89.8,7.357,8.282580000000001,,
1986-02-17,NOK,5.1203,,,,,5.2389,377.81,,,84.75,,10.376,,,,,,,,17.59,4.048,0.8241,,,,3.9186,,,,,,98.7,3.4183,27.672,,18.626,89.74,7.322,8.282580000000001,,
1986-02-18,NOK,5.1748,,,,,5.2569,376.89,,,84.65,,10.429,,,,,,,,17.62,4.033,0.8269,,,,3.9502,,,,,,98.66,3.4267,27.74,,18.682,89.76,7.34,8.28238,,
1986-02-19,NOK,5.1333,,,,,5.1742,378.31,,,84.69,,10.458,,,,,,,,17.42,4.04,0.8132,,,,3.8734,,,,,,98.38,3.3644,27.276,,18.376,89.62,7.22,8.22863,,
1986-02-20,NOK,5.0726,,,,,5.1782,376.9,,,84.63,,10.483,,,,,,,,17.4,4.008,0.8107,,,,3.8192,,,,,,98.35,3.3387,27.254,,18.341,89.53,7.195,8.2087,,
1986-02-21,NOK,5.093,,,,,5.2149,374.16,,,84.69,,10.454,,,,,,,,17.37,3.953,0.8178,,,,3.8128,,,,,,98.47,3.3572,27.45,,18.503,89.52,7.255,8.2308,,
1986-02-24,NOK,5.0313,,,,,5.148,373.59,,,84.66,,10.438,,,,,,,,17.15,3.922,0.805,,,,3.763,,,,,,98.05,3.3482,27.013,,18.236,89.19,7.145,8.15602,,
1986-02-25,NOK,5.0057,,,,,5.0961,374.77,,,84.87,,10.559,,,,,,,,17.09,3.899,0.7969,,,,3.719,,,,,,98.05,3.2937,26.73,,18.059,89.29,7.07,8.13375,,
1986-02-26,NOK,4.9986,,,,,5.0493,371.33,,,84.79,,10.456,,,,,,,,17.06,3.882,0.7954,,,,3.705,,,,,,97.83,3.2947,26.71,,18.087,89.0,7.053999999999999,8.122819999999999,,
1986-02-27,NOK,4.8448,,,,,4.939,372.28,,,85.11,,10.324000000000002,,,,,,,,16.84,3.882,0.7817,,,,3.6087,,,,,,97.47,3.2263,26.23,,17.769000000000005,88.78,6.93,8.043239999999999,,
1986-02-28,NOK,4.886,,,,,4.8867,372.78,,,85.19,,10.226,,,,,,,,16.99,3.873,0.7882,,,,3.6396,,,,,,97.54,3.2386,26.475,,17.88,88.82,6.984,8.072389999999999,,
1986-03-03,NOK,4.8686,,,,,4.9014,373.66,,,85.43,,10.043,,,,,,,,16.95,3.897,0.7901,,,,3.6813,,,,,,97.56,3.2483,26.564,,17.916,88.86,7.005,8.0748,,
1986-03-04,NOK,4.9015,,,,,4.8883,374.1,,,85.69,,10.127,,,,,,,,17.05,3.902,0.7887,,,,3.6236,,,,,,97.79,3.2461,26.515,,17.864,89.13,6.992000000000001,8.0903,,
1986-03-05,NOK,4.9139,,,,,4.9398,372.42,,,85.56,,10.243,,,,,,,,17.02,3.903,0.7889,,,,3.6599,,,,,,97.79,3.2466,26.507,,17.896,89.16,6.99,8.07925,,
1986-03-06,NOK,4.9657,,,,,5.0016,373.62,,,85.31,,10.304,,,,,,,,17.14,3.934,0.7994,,,,3.699,,,,,,97.87,3.2775,26.877,,18.053,89.37,7.0875,8.14644,,
1986-03-07,NOK,4.9989,,,,,5.041,376.01,,,86.12,,10.324000000000002,,,,,,,,17.33,3.964,0.8026,,,,3.7086,,,,,,98.66,3.2994,26.929,,18.154,90.0,7.12,8.193060000000001,,
1986-03-10,NOK,5.013,,,,,5.0894,373.32,,,85.44,,10.34,,,,,,,,17.35,3.959,0.8048,,,,3.7752,,,,,,98.42,3.306,27.03,,18.213,89.63,7.136,8.16737,,
1986-03-11,NOK,5.0804,,,,,5.1523,373.5,,,85.64,,10.428,,,,,,,,17.41,3.999,0.8119,,,,3.7574,,,,,,98.97,3.3278,27.294,,18.398,90.12,7.202999999999999,8.246210000000001,,
1986-03-12,NOK,5.0384,,,,,5.1244,373.25,,,85.57,,10.559,,,,,,,,17.35,3.979,0.8069,,,,3.8002,,,,,,98.88,3.3065,27.06900000000001,,18.29,90.07,7.157,8.219389999999999,,
1986-03-13,NOK,5.0853,,,,,5.1638,373.45,,,85.26,,10.532,,,,,,,,17.42,4.004,0.8138,,,,3.8229,,,,,,98.88,3.3364,27.309,,18.439,90.02,7.215,8.25475,,
1986-03-14,NOK,5.0179,,,,,5.1111,376.15,,,85.48,,10.46,,,,,,,,17.28,4.043,0.8037,,,,3.7552,,,,,,98.84,3.2918,26.967,,18.212,90.01,7.13,8.21519,,
1986-03-17,NOK,5.0298,,,,,5.1248,376.25,,,85.43,,10.355,,,,,,,,17.22,4.047,0.8005,,,,3.7686,,,,,,98.65,3.2861,26.846,,18.13,89.81,7.098,8.195210000000001,,
1986-03-18,NOK,5.0617,,,,,5.0843,377.03,,,85.46,,10.403,,,,,,,,17.28,4.053,0.8006,,,,3.7931,,,,,,98.67,3.2791,26.909,,18.134,89.89,7.096,8.202910000000001,,
1986-03-19,NOK,5.0615,,,,,5.1321,375.29,,,85.3,,10.514,,,,,,,,17.26,4.038,0.804,,,,3.7981,,,,,,98.71,3.2954,27.032,,18.217,89.91,7.1229999999999976,8.21225,,
1986-03-20,NOK,5.0531,,,,,5.0934,375.28,,,85.5,,10.598,,,,,,,,17.29,4.024,0.7998,,,,3.792,,,,,,98.86,3.2706,26.873,,18.158,89.94,7.089,8.20013,,
1986-03-21,NOK,5.0696,,,,,5.0676,376.66,,,85.5,,10.642,,,,,,,,17.29,4.0360000000000005,0.8017,,,,3.8245,,,,,,98.9,3.2839,26.926,,18.217,90.09,7.103,8.21689,,
1986-03-24,NOK,5.143,,,,,5.1351,374.19,,,84.99,,10.719,,,,,,,,17.38,4.018,0.8099,,,,3.8327,,,,,,98.92,3.3172,27.209,,18.426,89.98,7.175,8.238339999999999,,
1986-03-25,NOK,5.2352,,,,,5.1638,373.01,,,84.84,,10.6,,,,,,,,17.46,4.033,0.8174,,,,3.9179,,,,,,98.96,3.341,27.454,,18.629,89.97,7.245,8.263860000000001,,
1986-03-26,NOK,5.2010000000000005,,,,,5.211,371.41,,,84.36,,10.719,,,,,,,,17.53,4.056,0.8242,,,,3.8797,,,,,,99.09,3.3571,27.606,,18.816,89.96,7.31,8.281789999999999,,
1986-03-27,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,3.8927,,,,,,,,,,,,,,,
1986-03-28,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,3.8927,,,,,,,,,,,,,,,
1986-03-31,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,3.8927,,,,,,,,,,,,,,,
1986-04-01,NOK,5.2611,,,,,5.2256,372.89,,,84.58,,10.664,,,,,,,,17.48,4.077,0.821,,,,3.9644,,,,,,99.1,3.3462,27.493,,18.761,89.97,7.282999999999999,8.28805,,
1986-04-02,NOK,5.2415,,,,,5.2473,371.48,,,83.89,,10.734000000000002,,,,,,,,17.46,4.082,0.8217,,,,4.0441,,,,,,98.71,3.3516,27.562,,18.787,89.66,7.292999999999997,8.26027,,
1986-04-03,NOK,5.2455,,,,,5.2725,371.23,,,83.63,,10.755,,,,,,,,17.51,4.089,0.8251,,,,4.0357,,,,,,98.97,3.3584,27.674,,18.877,89.71,7.3279999999999985,8.27844,,
1986-04-04,NOK,5.2881,,,,,5.2946,371.82,,,83.94,,10.718,,,,,,,,17.58,4.102,0.8294,,,,4.0741,,,,,,98.58,3.3745,27.832,,18.99,89.68,7.37,8.347480000000001,,
1986-04-07,NOK,5.3164,,,,,5.3446,368.47,,,83.86,,10.793,,,,,,,,17.5,4.086,0.8326,,,,4.1007,,,,,,98.81,3.3801,27.892,,19.079,89.63,7.4025,8.28791,,
1986-04-08,NOK,5.3036,,,,,5.3212,369.72,,,84.57,,10.827,,,,,,,,17.51,4.078,0.8277,,,,3.955,,,,,,98.97,3.3347,27.743,,18.982,89.92,7.362999999999999,8.31945,,
1986-04-09,NOK,5.2248,,,,,5.2661,371.56,,,85.22,,10.649,,,,,,,,17.42,4.04,0.818,,,,4.0248,,,,,,98.94,3.3079,27.346,,18.757,89.89,7.274,8.23519,,
1986-04-10,NOK,5.2179,,,,,5.2757,374.24,,,85.13,,10.689,,,,,,,,17.47,4.063,0.8218,,,,4.0101,,,,,,99.01,3.3223,27.541,,18.839,90.07,7.3039999999999985,8.268130000000001,,
1986-04-11,NOK,5.1722,,,,,5.2215,375.86,,,85.39,,10.679,,,,,,,,17.36,4.061,0.813,,,,3.9978,,,,,,98.97,3.2884,27.216,,18.635,90.03,7.223,8.2257,,
1986-04-14,NOK,5.2017,,,,,5.2127,375.29,,,85.11,,10.720999999999998,,,,,,,,17.45,4.05,0.8176,,,,4.0086,,,,,,98.95,3.3287,27.417,,18.74,89.98,7.26,8.25259,,
1986-04-15,NOK,5.1957,,,,,5.2071,373.94,,,84.78,,10.752,,,,,,,,17.42,4.063,0.8187,,,,4.0135,,,,,,98.95,3.3245,27.408,,18.786,89.89,7.274,8.24923,,
1986-04-16,NOK,5.1359,,,,,5.1498,376.64,,,85.9,,10.695,,,,,,,,17.27,4.051,0.8056,,,,3.9394,,,,,,98.96,3.2634,26.998,,18.511,90.18,7.16,8.223980000000001,,
1986-04-17,NOK,5.0878,,,,,5.1098,379.7,,,86.09,,10.685,,,,,,,,17.2,4.044,0.7989,,,,3.9113,,,,,,98.93,3.2667,26.781,,18.353,90.2,7.097,8.207889999999999,,
1986-04-18,NOK,5.0649,,,,,5.0849,379.37,,,86.07,,10.742,,,,,,,,17.18,4.024,0.7947,,,,3.9368,,,,,,98.82,3.2460000000000004,26.692,,18.262,90.19,7.06,8.188260000000001,,
1986-04-21,NOK,5.0748,,,,,5.0624,379.97,,,86.25,,10.629,,,,,,,,17.09,4.091,0.7907,,,,4.0294,,,,,,98.74,3.2267,26.553,,18.163,90.21,7.018,8.18046,,
1986-04-22,NOK,5.0938,,,,,5.042,380.95,,,86.41,,10.639,,,,,,,,17.06,4.1110000000000015,0.7866,,,,3.9737,,,,,,98.77,3.2014,26.466,,18.066,90.27,6.979,8.1849,,
1986-04-23,NOK,5.0945,,,,,5.0151,380.8,,,86.38,,10.633,,,,,,,,17.04,4.166,0.7871,,,,3.9982,,,,,,98.85,3.2033,26.52,,18.074,90.35,6.98,8.207289999999999,,
1986-04-24,NOK,5.085,,,,,5.0225,380.83,,,86.15,,10.733,,,,,,,,17.01,4.138999999999999,0.7859,,,,4.0612,,,,,,98.83,3.1808,26.517,,18.037,90.28,6.966,8.17864,,
1986-04-25,NOK,5.1016,,,,,5.0361,379.04,,,85.88,,10.714,,,,,,,,17.03,4.119,0.7871,,,,4.0857,,,,,,98.58,3.1756,26.57,,18.074,90.03,6.98,8.163110000000001,,
1986-04-28,NOK,5.1188,,,,,5.0175,382.3,,,86.26,,10.722,,,,,,,,17.12,4.146,0.7816,,,,4.0605,,,,,,98.76,3.1631,26.359,,17.957,90.31,6.935,8.178930000000001,,
1986-04-29,NOK,5.1125,,,,,5.0008,379.83,,,85.9,,10.7,,,,,,,,17.02,4.119,0.7788,,,,4.0422,,,,,,98.5,3.1503,26.312,,17.885,89.99,6.907,8.14467,,
1986-04-30,NOK,5.1485,,,,,5.0485,379.11,,,85.84,,10.723,,,,,,,,17.1,4.128,0.7832,,,,4.0585,,,,,,98.62,3.1721,26.466,,18.000999999999994,90.09,6.95,8.17292,,
1986-05-01,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,4.0588,,,,,,,,,,,,,,,
1986-05-02,NOK,5.159,,,,,5.0969,379.31,,,85.82,,10.663,,,,,,,,17.19,4.14,0.7905,,,,4.0717,,,,,,98.9,3.1894,26.70300000000001,,18.199,90.2,7.023,8.21017,,
1986-05-05,NOK,5.1146,,,,,5.0617,380.15,,,86.06,,10.708,,,,,,,,17.18,4.182,0.7833,,,,4.0717,,,,,,98.9,3.1633,26.393,,18.047,90.29,6.9625,8.20684,,
1986-05-06,NOK,5.1560000000000015,,,,,5.098,380.33,,,85.67,,10.748,,,,,,,,17.28,4.191,0.7887,,,,4.0819,,,,,,98.8,3.1910000000000003,26.564,,18.168,90.24,7.0075,8.1952,,
1986-05-07,NOK,5.1432,,,,,5.0566,379.53,,,85.54,,10.709,,,,,,,,17.22,4.207,0.784,,,,4.081,,,,,,98.49,3.1624,26.502,,18.076,90.03,6.97,8.19107,,
1986-05-08,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,4.0221,,,,,,,,,,,,,,,
1986-05-09,NOK,5.1569,,,,,5.0159,380.92,,,85.75,,10.652,,,,,,,,17.12,4.263,0.7788,,,,4.0889,,,,,,98.54,3.14,26.443,,17.944000000000006,90.12,6.9175,8.19392,,
1986-05-12,NOK,5.5491,,,,,5.3812,412.07,,,92.44,,11.489,,,,,,,,18.35,4.625,0.8366,,,,4.3834,,,,,,105.61,3.37,28.284,,19.272,96.98,7.4275,8.82498,,
1986-05-13,NOK,5.4456,,,,,5.3906,413.12,,,92.47,,11.487,,,,,,,,18.37,4.601,0.8373,,,,4.1845,,,,,,105.77,3.3696,28.326,,19.289,97.01,7.43,8.81354,,
1986-05-14,NOK,5.3159,,,,,5.4269,410.31,,,92.34,,11.497,,,,,,,,18.47,4.575,0.8424,,,,4.2195,,,,,,105.63,3.3869,28.55,,19.434,96.94,7.48,8.82288,,
1986-05-15,NOK,5.3477,,,,,5.5352,410.71,,,92.32,,11.503,,,,,,,,18.46,4.577,0.8406,,,,4.1732,,,,,,105.85,3.3731,28.406,,19.413,96.97,7.468,8.81762,,
1986-05-16,NOK,5.45,,,,,5.4864,409.8,,,92.28,,11.505,,,,,,,,18.48,4.57,0.8492,,,,4.1671,,,,,,106.0,3.4084,28.741,,19.616,97.02,7.5445,8.85181,,
1986-05-19,NOK,,,,,,,,,,,,,,,,,,,,,,,,,,4.2033,,,,,,,,,,,,,,,
1986-05-20,NOK,5.4543,,,,,5.4846,407.95,,,92.01,,11.544,,,,,,,,18.48,4.525,0.8486,,,,4.2453,,,,,,105.87,3.3838,28.589,,19.623,96.85,7.539,8.81912,,
1986-05-21,NOK,5.4897,,,,,5.5688,406.62,,,91.63,,11.546,,,,,,,,18.55,4.507,0.8565,,,,4.2322,,,,,,106.01,3.4154,28.933000000000003,,19.833,96.79,7.6179999999999986,8.85333,,
1986-05-22,NOK,5.4791,,,,,5.6232,407.92,,,91.49,,11.546,,,,,,,,18.69,4.5310000000000015,0.8627,,,,4.2356,,,,,,106.05,3.4454,29.108,,19.977,96.83,7.672999999999999,8.8805,,
1986-05-23,NOK,5.5122,,,,,5.6344,407.71,,,91.43,,11.488,,,,,,,,18.64,4.543,0.8641,,,,4.3588,,,,,,106.07,3.4562,29.173,,20.036,96.76,7.69,8.87188,,
1986-05-26,NOK,5.5208,,,,,5.6182,407.62,,,91.3,,11.528,,,,,,,,18.62,4.539,0.8655,,,,4.3588,,,,,,106.08,3.4538,29.219,,20.073,96.78,7.702000000000001,,,
1986-05-27,NOK,5.5547,,,,,5.6278,406.88,,,91.12,,11.532,,,,,,,,18.66,4.548,0.8661,,,,4.3045,,,,,,106.02,3.4621,29.289,,20.126,96.71,7.7205,8.88498,,
1986-05-28,NOK,5.5441,,,,,5.5675,408.76,,,91.36,,11.55,,,,,,,,18.59,4.551,0.8618,,,,4.2607,,,,,,106.05,3.4499,29.058000000000003,,20.029,96.8,7.683,8.887,,
1986-05-29,NOK,5.5629,,,,,5.6131,407.75,,,91.34,,11.585,,,,,,,,18.7,4.552,0.8667,,,,4.2998,,,,,,106.15,3.471,29.243,,20.149,96.89,7.723,8.91319,,
1986-05-30,NOK,5.579,,,,,5.6475,406.94,,,91.12,,11.557,,,,,,,,18.78,4.493,0.8743,,,,4.4048,,,,,,106.16,3.5002,29.493,,20.337,96.8,7.795,8.91078,,
1986-06-02,NOK,5.5569,,,,,5.6628,405.53,,,90.96,,11.552,,,,,,,,18.92,4.482,0.8803,,,,4.4091,,,,,,106.11,3.5035,29.656,,20.515,96.76,7.853,8.93546,,
1986-06-03,NOK,5.4332,,,,,5.5745,408.81,,,91.64,,11.536,,,,,,,,18.69,4.506,0.8677,,,,4.3488,,,,,,106.05,3.4119,29.16,,20.254,96.92,7.745,8.90226,,
1986-06-04,NOK,5.3823,,,,,5.5227,410.04,,,91.79,,11.473,,,,,,,,18.6,4.5,0.8609,,,,4.2996,,,,,,105.87,3.4587,28.937,,20.099,96.8,7.68,8.86088,,
1986-06-05,NOK,5.3152,,,,,5.5162,411.64,,,92.02,,11.416,,,,,,,,18.58,4.496,0.8605,,,,4.2743,,,,,,105.91,3.4342,28.984,,20.084,96.87,7.6720000000000015,8.87152,,
1986-06-06,NOK,5.3197,,,,,5.4526,412.64,,,92.04,,11.466,,,,,,,,18.45,4.521,0.853,,,,4.2548,,,,,,105.6,3.4134,28.741,,19.914,96.81,7.605,8.85405,,
1986-06-09,NOK,5.3157,,,,,5.4583,413.14,,,92.15,,11.423,,,,,,,,18.52,4.537,0.8540000000000001,,,,4.2738,,,,,,105.68,3.4126,28.815,,19.932,96.9,7.61,8.84716,,
1986-06-10,NOK,5.2936,,,,,5.4675,414.11,,,92.22,,11.438,,,,,,,,18.42,4.541,0.8523,,,,4.2877,,,,,,105.62,3.4076,28.741,,19.908,96.91,7.599,8.85641,,
1986-06-11,NOK,5.1597,,,,,5.4270000000000005,414.25,,,92.16,,11.54,,,,,,,,18.27,4.533,0.8447,,,,4.226,,,,,,105.5,3.3844,28.501,,19.725,96.83,7.527,8.83738,,
1986-06-12,NOK,5.2155,,,,,5.4473,412.87,,,92.15,,11.517,,,,,,,,18.37,4.544,0.8477,,,,4.1386,,,,,,105.42,3.4063,28.588,,19.785,96.85,7.55,8.84807,,
1986-06-13,NOK,5.2529,,,,,5.4609,412.42,,,92.03,,11.478,,,,,,,,18.42,4.556,0.8507,,,,4.1328,,,,,,105.48,3.4093,28.747,,19.843,96.86,7.572,8.855,,
1986-06-16,NOK,5.2295,,,,,5.4366,414.5,,,92.29,,11.474,,,,,,,,18.36,4.548,0.8443,,,,4.0293,,,,,,105.54,3.39,28.557,,19.704,96.9,7.519,8.8443,,
1986-06-17,NOK,5.2747,,,,,5.4794,414.4,,,92.13,,11.455,,,,,,,,18.59,4.549,0.8544,,,,4.049,,,,,,105.55,3.4272,28.88300000000001,,19.929,96.96,7.605,8.88287,,
1986-06-18,NOK,5.2625,,,,,5.4743,413.35,,,91.98,,11.452,,,,,,,,18.37,4.56,0.8532,,,,4.0896,,,,,,105.54,3.4122,28.82800000000001,,19.919,96.9,7.599,8.86492,,
1986-06-19,NOK,5.2717,,,,,5.4622,413.85,,,91.89,,11.465,,,,,,,,18.44,4.555,0.8545,,,,4.0464,,,,,,105.56,3.4131,28.811,,19.937,96.93,7.606,8.871030000000003,,
1986-06-20,NOK,5.2769,,,,,5.4969,413.46,,,91.73,,11.48,,,,,,,,18.48,4.562,0.8571,,,,4.0404,,,,,,105.72,3.4293,28.931,,20.005,96.92,7.6320000000000014,8.87632,,
1986-06-23,NOK,5.2485,,,,,5.5549,413.65,,,91.48,,11.451,,,,,,,,18.6,4.556,0.8641,,,,4.0999,,,,,,105.71,3.459,29.181,,20.178,96.85,7.697999999999999,8.8985,,
1986-06-24,NOK,5.1637,,,,,5.4747,414.14,,,91.85,,11.475,,,,,,,,18.2,4.552,0.8521,,,,4.0731,,,,,,105.56,3.4057,28.71,,19.89,96.81,7.587999999999999,8.858460000000003,,
1986-06-25,NOK,5.0517,,,,,5.4649,416.29,,,92.0,,11.474,,,,,,,,18.29,4.558,0.8501,,,,3.9934,,,,,,105.62,3.4089,28.692,,19.832,96.89,7.566,8.8532,,
1986-06-26,NOK,5.0618,,,,,5.4546,415.87,,,91.96,,11.461,,,,,,,,18.31,4.559,0.8522,,,,4.0419,,,,,,105.54,3.4198,28.745,,19.869,96.86,7.58,8.867239999999997,,
1986-06-27,NOK,5.0657,,,,,5.4309,416.15,,,91.99,,11.482,,,,,,,,18.24,4.56,0.8493,,,,4.0855,,,,,,105.55,3.4088,28.66800000000001,,19.801,96.87,7.5539999999999985,8.848230000000003,,
1986-06-30,NOK,5.0646,,,,,5.4181,417.83,,,92.08,,11.503,,,,,,,,18.21,4.582,0.8461,,,,4.1092,,,,,,105.44,3.4171,28.54300000000001,,19.714,96.91,7.521,8.8565,,
1986-07-01,NOK,4.8926,,,,,5.4082,419.42,,,92.16,,11.518,,,,,,,,18.22,4.58,0.8411,,,,4.0418,,,,,,105.38,3.415,28.389,,19.586,96.88,7.472,8.83422,,
1986-07-02,NOK,4.8338,,,,,5.4232,419.26,,,92.1,,11.508,,,,,,,,18.21,4.575,0.8432,,,,4.0228,,,,,,105.33,3.4187,28.468000000000004,,19.625,96.88,7.487,8.84499,,
1986-07-03,NOK,4.7242,,,,,5.4007,421.4,,,92.28,,11.505,,,,,,,,18.11,4.601,0.8382,,,,3.9664,,,,,,105.34,3.3889,28.329,,19.507,96.94,7.442,8.830010000000003,,
1986-07-04,NOK,4.8135,,,,,5.393,421.91,,,92.13,,11.503,,,,,,,,18.11,4.627,0.8373,,,,3.9894,,,,,,105.24,3.3992,28.298,,19.496,96.91,7.434,,,
1986-07-07,NOK,4.7356,,,,,5.3831,421.99,,,92.08,,11.457,,,,,,,,18.08,4.633,0.8372,,,,3.9632,,,,,,105.14,3.3951,28.264,,19.478,96.83,7.425,8.82038,,
1986-07-08,NOK,4.6472,,,,,5.4081,420.87,,,91.98,,11.458,,,,,,,,18.12,4.643,0.8409,,,,3.9128,,,,,,105.25,3.4167,28.481,,19.575,96.93,7.4620000000000015,8.85299,,
1986-07-09,NOK,4.7195,,,,,5.397,420.87,,,92.03,,11.427,,,,,,,,18.1,4.6560000000000015,0.8387,,,,4.0204,,,,,,105.25,3.4127,28.346,,19.512,96.93,7.438,8.8057,,
1986-07-10,NOK,4.7242,,,,,5.4232,420.62,,,92.0,,11.385,,,,,,,,18.12,4.651,0.8402,,,,3.9874,,,,,,105.26,3.4160000000000004,28.486,,19.593,96.95,7.4689999999999985,8.84718,,
1986-07-11,NOK,4.8095,,,,,5.4723,423.03,,,92.59,,11.418,,,,,,,,18.24,4.686,0.8474,,,,3.9945,,,,,,105.92,3.4446,28.716,,19.767,97.58,7.535,8.9072,,
1986-07-14,NOK,4.9072,,,,,5.5497,426.47,,,93.35,,11.366,,,,,,,,18.44,4.739,0.8587,,,,4.0791,,,,,,106.68,3.4783,29.127,,20.042,98.34,7.64,8.99274,,
1986-07-15,NOK,4.8268,,,,,5.4744,426.73,,,92.7,,11.216,,,,,,,,18.21,4.704,0.8445,,,,4.0503,,,,,,105.88,3.4249,28.565,,19.708,97.53,7.5125,8.90457,,
1986-07-16,NOK,4.7669,,,,,5.4418,428.31,,,92.8,,11.284,,,,,,,,18.18,4.708,0.8406,,,,3.9987,,,,,,105.96,3.4175,28.483,,19.607,97.54,7.474,8.88763,,
1986-07-17,NOK,4.7481,,,,,5.4244,427.1,,,92.65,,11.255999999999998,,,,,,,,18.18,4.744,0.8385,,,,3.9893,,,,,,105.78,3.4119,28.465,,19.557,97.47,7.455,8.885760000000003,,
1986-07-18,NOK,4.7722,,,,,5.4361,427.75,,,92.76,,11.232,,,,,,,,18.18,4.749,0.8418,,,,3.9063,,,,,,105.88,3.4257,28.593000000000004,,19.622,97.57,7.48,8.90165,,
1986-07-21,NOK,4.7625,,,,,5.4049,431.85,,,93.09,,11.124,,,,,,,,18.13,4.788,0.8364,,,,4.0227,,,,,,105.85,3.404,28.406,,19.494,97.64,7.431,8.890889999999997,,
1986-07-22,NOK,4.7377,,,,,5.3854,433.25,,,93.21,,11.091,,,,,,,,18.12,4.7860000000000005,0.8361,,,,4.0275,,,,,,105.72,3.4005,28.38300000000001,,19.478,97.66,7.425,8.88943,,
1986-07-23,NOK,4.6632,,,,,5.3724,433.24,,,93.3,,11.1,,,,,,,,18.14,4.772,0.838,,,,4.0313,,,,,,105.86,3.4013,28.481,,19.523,97.78,7.442,8.897210000000003,,
1986-07-24,NOK,4.5721,,,,,5.3654,433.89,,,93.38,,11.140999999999998,,,,,,,,18.18,4.773,0.8394,,,,3.9792,,,,,,106.0,3.4026,28.544,,19.566,97.92,7.4585,8.911710000000003,,
